"Student","StepID","Correct","KC_1","KC_2","KC_3","KC_4","KC_5"
"stu19",2740,0,0,1,0,0,0
"stu19",2741,1,0,1,0,0,0
"stu19",2743,1,0,0,1,0,0
"stu19",2744,0,0,0,1,0,0
"stu19",2751,0,0,0,0,0,0
"stu19",2752,1,0,0,0,0,0
"stu19",2753,0,0,0,0,0,0
"stu19",2757,1,0,0,0,0,0
"stu19",2761,1,0,1,0,0,0
"stu19",2770,1,0,0,1,0,0
"stu19",2774,0,0,0,1,0,0
"stu19",2775,1,0,0,1,0,0
"stu19",2815,1,1,0,0,0,0
"stu19",2816,0,1,0,0,0,0
"stu19",2817,1,1,0,0,0,0
"stu19",2839,1,1,0,0,0,0
"stu19",2845,0,1,0,0,0,0
"stu19",2846,1,1,0,0,0,0
"stu19",2858,1,0,0,0,0,0
"stu19",2859,1,0,0,0,0,0
"stu19",2872,1,0,0,0,0,0
"stu19",2884,1,0,0,0,0,0
"stu19",2898,1,0,0,0,0,0
"stu19",2904,1,0,0,0,0,0
"stu19",2915,1,0,0,0,0,0
"stu19",2936,1,0,0,0,0,0
"stu19",2937,1,0,0,0,0,0
"stu19",2943,0,0,0,0,0,0
"stu19",2956,1,0,0,0,0,0
"stu19",2960,1,0,0,0,0,0
"stu19",2983,1,0,0,1,0,0
"stu19",2988,0,0,0,1,0,0
"stu19",2989,1,0,0,1,0,0
"stu19",2990,1,0,0,1,0,0
"stu19",2991,1,0,0,1,0,0
"stu19",3006,1,0,0,1,0,0
"stu19",3022,1,0,0,1,0,0
"stu19",3063,1,0,1,0,0,0
"stu19",3077,1,0,0,0,0,0
"stu19",3078,1,0,0,0,0,0
"stu19",3079,1,0,0,1,0,0
"stu19",3120,1,0,1,0,0,0
"stu19",3133,1,0,1,0,0,0
"stu19",3138,0,0,1,0,0,0
"stu19",3141,1,1,0,0,0,0
"stu19",3142,1,0,1,0,0,0
"stu19",3161,1,0,1,0,0,0
"stu19",3162,1,0,1,0,0,0
"stu19",3198,0,0,0,1,0,0
"stu19",3199,1,0,0,1,0,0
"stu19",3200,1,0,0,1,0,0
"stu19",3202,1,0,0,1,0,0
"stu19",3213,1,0,0,1,0,0
"stu19",3221,1,0,0,0,0,0
"stu19",3225,1,0,0,0,0,0
"stu19",3239,1,0,0,0,0,0
"stu19",3268,1,0,0,0,0,0
"stu19",3273,0,0,0,0,0,0
"stu19",3277,1,0,0,0,0,0
"stu19",3315,1,0,0,0,0,0
"stu19",3317,1,0,0,0,0,0
"stu19",3320,1,0,0,0,0,0
"stu19",3330,1,0,0,0,0,0
"stu19",3338,0,0,0,0,0,0
"stu19",3343,1,0,0,0,0,0
"stu19",3346,1,0,0,0,0,0
"stu19",3351,0,0,0,0,0,0
"stu19",3352,1,0,0,0,0,0
"stu19",3355,1,0,0,0,0,0
"stu19",3356,0,0,0,0,0,0
"stu19",3357,1,0,0,0,0,0
"stu19",3369,1,0,0,0,0,0
"stu19",3387,1,0,0,0,0,0
"stu19",3388,1,0,0,0,0,0
"stu19",3389,1,0,0,0,0,0
"stu19",3390,1,0,0,0,0,0
"stu19",3393,1,0,0,0,0,0
"stu19",3397,1,0,0,0,0,0
"stu19",3402,1,0,0,0,0,0
"stu19",3416,1,0,0,0,0,0
"stu19",3419,0,0,0,0,0,0
"stu19",3431,1,0,0,0,0,0
"stu19",3433,0,0,0,0,0,0
"stu19",3434,1,0,0,0,0,0
"stu19",3440,1,0,0,0,0,0
"stu19",3450,1,0,0,0,0,0
"stu19",3454,1,0,0,0,0,0
"stu19",3466,1,0,0,0,0,0
"stu19",3468,1,0,0,0,0,0
"stu19",3471,1,0,0,0,0,0
"stu19",3472,1,0,0,0,0,0
"stu19",3473,1,0,0,0,0,0
"stu19",3476,0,0,0,0,0,0
"stu19",3479,1,0,0,0,0,0
"stu19",3485,1,0,0,0,0,0
"stu19",3488,1,0,0,0,0,0
"stu19",3492,1,0,0,0,0,0
"stu19",3498,1,0,0,0,0,0
"stu19",3500,1,0,0,0,0,0
"stu19",3526,1,0,0,0,0,0
"stu19",3646,0,0,0,0,0,0
"stu19",3647,1,0,0,0,0,0
"stu19",3650,0,0,0,0,0,0
"stu19",3651,1,0,0,0,0,0
"stu19",3652,1,0,0,0,0,0
"stu19",3653,1,0,0,0,0,0
"stu19",3659,1,0,0,0,0,0
"stu19",3680,1,0,0,0,0,0
"stu19",3683,1,0,0,0,0,0
"stu19",3686,1,0,0,0,0,0
"stu19",3692,1,0,0,0,0,0
"stu19",3696,0,0,0,0,0,0
"stu19",3697,1,0,0,0,0,0
"stu19",3698,1,0,0,0,0,0
"stu19",3700,1,0,0,0,0,0
"stu19",3708,1,0,0,0,0,0
"stu19",3731,1,0,0,0,0,1
"stu19",3737,1,0,0,1,0,0
"stu19",3740,0,0,0,1,0,0
"stu19",3741,1,0,0,1,0,0
"stu19",3747,0,0,0,1,0,0
"stu19",3750,1,0,0,1,0,0
"stu19",3762,1,0,0,1,0,0
"stu19",3765,1,0,0,1,0,0
"stu19",3767,1,0,0,1,0,1
"stu19",3770,1,0,0,1,0,1
"stu19",3776,1,0,0,0,0,0
"stu19",3786,1,0,0,1,0,0
"stu19",3789,0,0,0,1,0,0
"stu19",3790,1,0,0,1,0,0
"stu19",3791,1,0,0,1,0,0
"stu19",3793,1,0,0,1,0,0
"stu19",3796,0,0,0,1,0,0
"stu19",3799,1,0,0,1,0,0
"stu19",3816,1,0,0,1,0,0
"stu19",3818,1,0,0,1,0,0
"stu19",3821,1,0,0,1,0,0
"stu19",3824,0,0,0,0,0,0
"stu19",3825,1,0,0,0,0,0
"stu19",3826,1,0,0,0,0,0
"stu19",3831,1,0,0,1,0,0
"stu19",3836,1,0,0,1,0,0
"stu19",3903,1,0,0,0,0,0
"stu19",3904,0,0,0,0,0,0
"stu19",3911,1,0,0,0,0,0
"stu19",3917,0,0,0,0,0,0
"stu19",3918,1,0,0,0,0,0
"stu19",3919,1,0,0,0,0,0
"stu19",3927,1,0,0,1,0,0
"stu19",3937,1,0,0,1,0,0
"stu19",3939,1,0,0,1,0,0
"stu19",3940,1,0,0,0,0,0
"stu19",3967,1,0,0,0,0,0
"stu19",3970,1,0,0,0,0,0
"stu19",3980,1,0,0,0,0,0
"stu19",3982,1,0,0,0,0,0
"stu19",3985,1,0,0,0,0,0
"stu19",3987,1,0,0,0,0,0
"stu19",3990,1,0,0,0,0,0
"stu19",3992,1,0,0,0,0,0
"stu19",3995,1,0,0,0,0,0
"stu19",4000,1,0,0,0,0,0
"stu19",4011,1,0,0,0,1,0
"stu19",4017,0,0,0,0,0,0
"stu19",4018,1,0,0,0,0,0
"stu19",4019,1,0,0,0,0,0
"stu19",4026,1,0,0,0,0,0
"stu19",4029,1,0,0,0,0,0
"stu19",4034,1,0,0,0,0,0
"stu19",4037,0,0,0,1,0,0
"stu19",4038,1,0,0,1,0,0
"stu19",4047,1,0,0,0,0,0
"stu19",4048,1,0,0,1,0,0
"stu19",4052,1,0,0,1,0,0
"stu19",4055,1,0,0,1,0,0
"stu19",4057,1,0,0,1,0,0
"stu19",4058,0,0,0,1,0,0
"stu19",4059,1,0,0,1,0,0
"stu19",4133,1,0,0,0,0,1
"stu19",4136,0,0,0,0,0,1
"stu19",4137,1,0,0,0,0,1
"stu19",4142,1,0,0,0,0,1
"stu19",4143,1,0,0,0,0,1
"stu19",4167,0,0,0,0,0,1
"stu19",4171,0,0,0,0,0,1
"stu19",4175,1,0,0,0,0,1
"stu19",4176,1,0,0,0,0,1
"stu19",4181,1,0,0,0,0,1
"stu19",4182,1,0,0,0,0,1
"stu19",4193,1,0,0,0,0,1
"stu19",4195,1,0,0,0,0,1
"stu19",4198,1,0,0,0,0,1
"stu19",4203,1,0,0,0,0,1
"stu19",4206,1,0,0,0,0,1
"stu19",4216,1,0,0,0,0,1
"stu19",4219,1,0,0,0,0,1
"stu19",4222,1,0,0,0,0,1
"stu19",4233,1,0,0,0,0,1
"stu19",4235,1,0,0,0,0,1
"stu19",4238,1,0,0,0,0,1
"stu19",4241,1,0,0,0,0,1
"stu19",4242,1,0,0,0,0,1
"stu19",4244,1,0,0,0,0,1
"stu19",4245,1,0,0,0,0,1
"stu19",4247,1,0,0,0,0,1
"stu19",4249,1,0,0,0,0,1
"stu19",4250,1,0,0,0,0,1
"stu19",4257,1,0,0,0,0,1
"stu19",4264,1,0,0,0,0,1
"stu19",4270,1,0,0,0,0,1
"stu19",4272,1,0,0,0,0,1
"stu19",4276,1,0,0,0,0,1
"stu19",4278,1,0,0,0,0,1
"stu19",4288,1,0,0,0,0,1
"stu19",4294,1,0,0,0,0,1
"stu19",4296,1,0,0,0,0,1
"stu19",4300,1,0,0,0,0,1
"stu19",4305,1,0,0,0,0,1
"stu19",4306,1,0,0,0,0,1
"stu19",4428,1,0,0,0,1,0
"stu19",4429,1,0,0,0,1,0
"stu19",4430,1,0,0,0,1,0
"stu19",4432,1,0,0,0,1,0
"stu19",4436,0,0,0,0,1,0
"stu19",4440,1,0,0,0,1,0
"stu19",4441,1,0,0,0,1,0
"stu19",4469,1,0,0,0,1,0
"stu19",4470,0,0,0,0,1,0
"stu19",4471,1,0,0,0,1,0
"stu19",4473,1,0,0,0,1,0
"stu19",4475,1,0,0,0,1,0
"stu19",4481,0,0,0,0,1,0
"stu19",4482,1,0,0,0,1,0
"stu19",4509,1,0,0,0,1,0
"stu19",4510,0,0,0,0,1,0
"stu19",4511,1,0,0,0,1,0
"stu19",4542,1,0,0,0,1,0
"stu19",4544,0,0,0,0,1,0
"stu19",4545,1,0,0,0,1,0
"stu19",4555,1,0,0,0,1,0
"stu19",4559,1,0,0,0,1,0
"stu19",4621,1,0,0,0,1,0
"stu19",4623,1,0,0,0,1,0
"stu19",4672,1,0,0,0,1,0
"stu19",4674,0,0,0,0,1,0
"stu19",4676,1,0,0,0,1,0
"stu19",4778,1,0,0,0,0,0
"stu19",4787,1,0,0,0,0,0
"stu19",4796,0,0,0,0,0,0
"stu19",4797,1,0,0,0,0,0
"stu19",4800,1,0,0,0,0,0
"stu19",4825,0,0,0,0,0,0
"stu19",4830,1,0,0,0,0,0
"stu19",4835,1,0,0,0,0,0
"stu19",4848,1,0,0,0,0,0
"stu19",4865,1,0,0,0,0,0
"stu19",4892,1,0,0,0,0,0
"stu19",4894,1,0,0,0,0,0
"stu19",4900,1,0,0,0,0,0
"stu19",4914,1,0,0,0,0,0
"stu19",4928,1,0,0,0,0,0
"stu19",4931,0,0,0,0,0,0
"stu19",4955,1,0,0,0,0,0
"stu19",4957,1,0,0,0,0,0
"stu19",4973,1,0,0,0,0,0
"stu19",5044,1,0,0,0,0,0
"stu19",5047,1,0,0,0,0,0
"stu19",5051,1,0,0,0,0,0
"stu196",478,0,0,1,0,0,0
"stu196",484,1,0,1,0,0,0
"stu196",485,1,0,1,0,0,0
"stu196",546,0,0,0,0,0,0
"stu196",549,1,0,0,0,0,0
"stu196",550,1,0,0,0,0,0
"stu196",592,1,0,0,0,0,1
"stu196",596,1,0,0,0,0,1
"stu196",619,1,0,0,0,0,1
"stu196",686,1,0,0,0,0,1
"stu196",698,1,0,0,0,0,1
"stu196",709,1,0,0,0,0,0
"stu196",740,1,0,0,1,0,0
"stu196",770,1,0,0,0,0,0
"stu196",804,1,0,0,0,0,0
"stu196",808,1,0,0,0,0,0
"stu196",863,1,0,0,0,0,1
"stu196",904,1,0,0,1,0,0
"stu196",974,1,0,0,1,0,0
"stu196",1297,1,0,0,0,0,0
"stu196",1304,1,0,0,1,0,0
"stu196",1310,1,0,1,0,0,0
"stu196",1317,1,0,0,1,0,0
"stu196",1318,1,0,0,1,0,0
"stu196",1350,1,0,0,1,0,0
"stu196",1425,1,0,0,0,0,1
"stu196",1480,1,1,0,0,0,0
"stu196",1492,0,1,0,0,0,0
"stu196",1578,1,0,0,0,0,1
"stu196",1619,1,0,1,0,0,0
"stu196",1671,1,0,0,0,0,0
"stu196",1857,1,0,0,1,0,0
"stu196",1858,1,0,0,1,0,0
"stu196",1867,1,0,0,1,0,0
"stu196",1886,1,0,0,1,0,0
"stu196",1895,1,0,0,0,0,0
"stu196",1900,1,0,0,0,0,0
"stu196",1905,1,0,0,0,0,0
"stu196",1921,1,0,0,0,0,0
"stu196",1928,1,0,0,1,0,0
"stu196",1937,1,0,0,0,0,0
"stu196",1962,1,0,0,0,0,0
"stu196",1974,1,0,0,0,0,0
"stu196",1996,1,0,0,1,0,0
"stu196",2000,1,0,0,0,0,0
"stu196",2010,0,0,0,0,0,0
"stu196",2011,1,0,0,0,0,0
"stu196",2023,1,0,0,1,0,0
"stu196",2033,1,0,0,1,0,0
"stu196",2053,0,0,0,1,0,0
"stu196",2058,1,0,0,1,0,0
"stu196",2063,1,0,0,1,0,0
"stu196",2077,1,0,1,0,0,0
"stu196",2079,1,0,1,0,0,0
"stu196",2108,1,0,1,0,0,0
"stu196",2134,1,0,1,0,0,0
"stu196",2140,1,0,0,1,0,0
"stu196",2193,1,0,0,0,0,0
"stu196",2196,1,0,0,1,0,0
"stu196",2212,1,0,0,0,0,0
"stu196",2260,1,0,0,1,0,0
"stu196",2267,1,0,0,1,0,0
"stu196",2293,1,0,0,1,0,0
"stu196",2299,1,0,0,1,0,0
"stu196",2307,1,0,0,0,0,0
"stu196",2615,1,1,0,0,0,0
"stu196",2617,1,0,0,0,1,0
"stu196",2728,1,0,0,1,0,0
"stu196",2733,0,0,1,0,0,0
"stu196",2737,0,0,0,1,0,0
"stu196",2741,1,0,0,0,0,0
"stu196",2750,1,0,0,0,0,0
"stu196",2754,1,0,1,0,0,0
"stu196",2763,1,0,0,1,0,0
"stu196",2765,1,0,0,1,0,0
"stu196",2809,0,1,0,0,0,0
"stu196",2810,1,1,0,0,0,0
"stu196",2832,1,1,0,0,0,0
"stu196",2836,1,1,0,0,0,0
"stu196",2851,1,0,0,0,0,0
"stu196",2852,1,0,0,0,0,0
"stu196",2868,1,0,0,0,0,0
"stu196",2873,1,0,0,0,0,0
"stu196",2888,0,0,0,0,0,0
"stu196",2894,1,0,0,0,0,0
"stu196",2916,1,0,0,0,0,0
"stu196",2923,1,0,0,0,0,0
"stu196",2976,1,0,0,1,0,0
"stu196",3045,1,0,0,0,0,0
"stu196",3048,1,0,0,1,0,0
"stu196",3101,0,0,1,0,0,0
"stu196",3105,1,0,1,0,0,0
"stu196",3122,1,0,1,0,0,0
"stu196",3138,1,1,0,0,0,0
"stu196",3143,1,0,0,1,0,0
"stu196",3191,0,0,0,1,0,0
"stu196",3211,1,0,0,0,0,0
"stu196",3232,1,0,0,0,0,0
"stu196",3258,1,0,0,0,0,0
"stu196",3323,1,0,0,0,0,0
"stu196",3336,1,0,0,0,0,0
"stu196",3348,1,0,0,0,0,0
"stu196",3359,1,0,0,0,0,0
"stu196",3377,1,0,0,0,0,0
"stu196",3381,1,0,0,0,0,0
"stu196",3382,1,0,0,0,0,0
"stu196",3383,1,0,0,0,0,0
"stu196",3386,1,0,0,0,0,0
"stu196",3392,1,0,0,0,0,0
"stu196",3405,1,0,0,0,0,0
"stu196",3424,1,0,0,0,0,0
"stu196",3443,1,0,0,0,0,0
"stu196",3462,0,0,0,0,0,0
"stu196",3464,1,0,0,0,0,0
"stu196",3475,1,0,0,0,0,0
"stu196",3481,1,0,0,0,0,0
"stu196",3487,1,0,0,0,0,0
"stu196",3519,1,0,0,0,0,0
"stu196",3645,1,0,0,0,0,0
"stu196",3646,1,0,0,0,0,0
"stu196",3652,1,0,0,0,0,0
"stu196",3670,1,0,0,0,0,0
"stu196",3676,1,0,0,0,0,0
"stu196",3683,0,0,0,0,0,0
"stu196",3688,0,0,0,0,0,0
"stu196",3700,1,0,0,0,0,0
"stu196",3723,1,0,0,0,0,1
"stu196",3726,1,0,0,1,0,0
"stu196",3755,0,0,0,1,0,0
"stu196",3759,1,0,0,1,0,1
"stu196",3778,1,0,0,1,0,0
"stu196",3780,1,0,0,1,0,0
"stu196",3810,1,0,0,1,0,0
"stu196",3821,0,0,0,1,0,0
"stu196",3825,1,0,0,1,0,0
"stu196",3896,0,0,0,0,0,0
"stu196",3901,0,0,0,0,0,0
"stu196",3923,1,0,0,1,0,0
"stu196",3929,1,0,0,1,0,0
"stu196",4003,1,0,0,0,1,0
"stu196",4008,1,0,0,0,0,0
"stu196",4013,1,0,0,0,0,0
"stu196",4018,1,0,0,0,0,0
"stu196",4023,1,0,0,0,0,0
"stu196",4038,1,0,0,1,0,0
"stu196",4039,1,0,0,0,0,0
"stu196",4040,1,0,0,1,0,0
"stu196",4047,1,0,0,1,0,0
"stu196",4049,1,0,0,1,0,0
"stu196",4128,0,0,0,0,0,1
"stu196",4129,1,0,0,0,0,1
"stu196",4134,1,0,0,0,0,1
"stu196",4135,1,0,0,0,0,1
"stu196",4162,1,0,0,0,0,1
"stu196",4163,1,0,0,0,0,1
"stu196",4206,1,0,0,0,0,1
"stu196",4209,1,0,0,0,0,1
"stu196",4228,1,0,0,0,0,1
"stu196",4233,1,0,0,0,0,1
"stu196",4235,1,0,0,0,0,1
"stu196",4236,1,0,0,0,0,1
"stu196",4258,1,0,0,0,0,1
"stu196",4267,1,0,0,0,0,1
"stu196",4280,1,0,0,0,0,1
"stu196",4287,1,0,0,0,0,1
"stu196",4289,1,0,0,0,0,1
"stu196",4290,1,0,0,0,0,1
"stu196",4291,1,0,0,0,0,1
"stu196",4292,1,0,0,0,0,1
"stu196",4414,1,0,0,0,1,0
"stu196",4418,1,0,0,0,1,0
"stu196",4452,1,0,0,0,1,0
"stu196",4459,1,0,0,0,1,0
"stu196",4464,1,0,0,0,1,0
"stu196",4492,1,0,0,0,1,0
"stu196",4526,1,0,0,0,1,0
"stu196",4532,1,0,0,0,1,0
"stu196",4607,1,0,0,0,1,0
"stu196",4656,1,0,0,0,1,0
"stu196",4770,0,0,0,0,0,0
"stu196",4772,1,0,0,0,0,0
"stu196",4777,1,0,0,0,0,0
"stu196",4787,1,0,0,0,0,0
"stu196",4835,1,0,0,0,0,0
"stu196",4846,1,0,0,0,0,0
"stu196",4913,1,0,0,0,0,0
"stu196",4938,1,0,0,0,0,0
"stu2",477,1,0,1,0,0,0
"stu2",484,1,0,1,0,0,0
"stu2",485,1,0,1,0,0,0
"stu2",497,1,0,0,0,0,1
"stu2",507,0,0,0,0,0,0
"stu2",518,1,0,0,0,0,0
"stu2",531,1,0,0,0,0,0
"stu2",538,1,0,0,0,0,0
"stu2",545,1,0,0,0,0,0
"stu2",585,1,0,0,0,0,1
"stu2",592,1,0,0,0,0,1
"stu2",599,1,0,0,0,0,1
"stu2",626,1,0,0,1,0,0
"stu2",630,1,0,0,1,0,0
"stu2",686,1,0,0,0,0,1
"stu2",689,0,0,0,0,0,1
"stu2",693,1,0,0,0,0,1
"stu2",698,1,0,0,0,0,1
"stu2",700,1,0,1,0,0,0
"stu2",709,1,0,0,0,0,0
"stu2",729,1,0,0,1,0,0
"stu2",733,0,0,0,1,0,0
"stu2",734,1,0,0,1,0,0
"stu2",738,1,0,0,1,0,0
"stu2",740,1,0,0,1,0,0
"stu2",743,1,0,0,1,0,0
"stu2",757,1,0,0,1,0,0
"stu2",774,1,0,0,0,0,0
"stu2",800,1,0,0,0,0,0
"stu2",804,1,0,0,0,0,0
"stu2",808,1,0,0,0,0,0
"stu2",863,1,0,0,0,0,1
"stu2",869,1,0,0,0,0,1
"stu2",902,1,0,0,1,0,0
"stu2",904,1,0,0,1,0,0
"stu2",925,1,0,0,0,0,1
"stu2",927,1,0,0,0,0,1
"stu2",933,0,0,1,0,0,0
"stu2",936,1,0,0,0,0,0
"stu2",937,0,0,0,0,0,0
"stu2",939,1,0,1,0,0,0
"stu2",954,1,0,1,0,0,0
"stu2",972,1,0,0,1,0,0
"stu2",977,1,0,0,1,0,0
"stu2",984,1,0,0,1,0,0
"stu2",992,1,0,0,1,0,0
"stu2",1111,1,0,0,0,0,0
"stu2",1113,1,0,0,0,0,0
"stu2",1116,1,0,0,0,0,0
"stu2",1282,1,0,0,0,0,1
"stu2",1303,1,0,0,0,0,0
"stu2",1308,1,0,0,1,0,0
"stu2",1311,0,0,0,1,0,0
"stu2",1312,1,0,0,1,0,0
"stu2",1313,1,0,0,1,0,0
"stu2",1314,1,0,1,0,0,0
"stu2",1327,1,0,0,1,0,0
"stu2",1328,0,0,0,1,0,0
"stu2",1356,1,0,0,1,0,0
"stu2",1414,1,0,0,0,0,0
"stu2",1415,1,0,0,1,0,0
"stu2",1416,1,0,0,1,0,0
"stu2",1442,1,0,0,0,0,1
"stu2",1490,1,1,0,0,0,0
"stu2",1492,0,1,0,0,0,0
"stu2",1494,1,1,0,0,0,0
"stu2",1497,1,1,0,0,0,0
"stu2",1499,1,1,0,0,0,0
"stu2",1558,1,0,1,0,0,0
"stu2",1732,1,0,0,0,0,0
"stu2",1735,1,0,0,0,0,0
"stu2",1863,1,0,0,1,0,0
"stu2",1864,1,0,0,1,0,0
"stu2",1867,1,0,0,1,0,0
"stu2",1873,1,0,0,1,0,0
"stu2",1876,1,0,0,1,0,0
"stu2",1899,1,0,0,0,0,0
"stu2",1902,1,0,0,0,0,0
"stu2",1906,1,0,0,0,0,0
"stu2",1908,1,0,0,0,0,0
"stu2",1913,1,0,0,0,0,0
"stu2",1921,1,0,0,0,0,0
"stu2",1957,1,0,0,0,0,0
"stu2",1966,1,0,0,0,0,0
"stu2",1968,1,0,0,0,0,0
"stu2",1977,1,0,0,0,0,0
"stu2",1980,1,0,0,0,0,0
"stu2",1985,1,0,0,0,0,0
"stu2",1987,1,0,0,0,0,0
"stu2",1994,1,0,0,0,0,0
"stu2",2000,1,0,0,1,0,0
"stu2",2006,1,0,0,0,0,0
"stu2",2014,1,0,0,0,0,0
"stu2",2015,1,0,0,0,0,0
"stu2",2018,1,0,0,0,0,0
"stu2",2027,1,0,0,1,0,0
"stu2",2036,1,0,0,1,0,0
"stu2",2044,1,0,0,1,0,0
"stu2",2046,1,0,0,1,0,0
"stu2",2047,1,0,0,1,0,0
"stu2",2056,1,0,0,1,0,0
"stu2",2074,1,0,0,1,0,0
"stu2",2083,1,0,1,0,0,0
"stu2",2085,1,0,1,0,0,0
"stu2",2087,1,0,1,0,0,0
"stu2",2091,1,0,1,0,0,0
"stu2",2114,1,0,1,0,0,0
"stu2",2120,1,0,1,0,0,0
"stu2",2140,1,0,1,0,0,0
"stu2",2143,1,0,0,1,0,0
"stu2",2145,1,0,0,1,0,0
"stu2",2149,1,0,0,1,0,0
"stu2",2193,1,0,0,0,0,0
"stu2",2200,1,0,0,1,0,0
"stu2",2202,1,0,0,1,0,0
"stu2",2209,1,0,0,0,0,0
"stu2",2219,1,0,0,0,0,0
"stu2",2239,1,0,0,0,0,0
"stu2",2265,1,0,0,1,0,0
"stu2",2267,1,0,0,1,0,0
"stu2",2272,1,0,0,1,0,0
"stu2",2279,1,0,0,0,0,0
"stu2",2294,1,0,0,1,0,0
"stu2",2314,1,0,0,0,0,0
"stu2",2316,1,0,0,0,0,0
"stu2",2327,1,0,0,1,0,0
"stu2",2426,1,0,0,1,0,0
"stu2",2432,1,0,0,0,0,0
"stu2",2436,1,0,0,0,0,0
"stu2",2441,0,0,0,0,0,0
"stu2",2442,1,0,0,0,0,0
"stu2",2458,1,0,0,0,0,0
"stu2",2460,1,0,0,0,0,0
"stu2",2462,1,0,0,0,0,0
"stu2",2464,1,0,0,0,0,0
"stu2",2476,1,0,0,0,0,0
"stu2",2477,1,0,0,1,0,0
"stu2",2478,1,0,0,1,0,0
"stu2",2479,1,0,0,0,0,0
"stu2",2480,1,0,0,1,0,0
"stu2",2489,1,0,0,1,0,0
"stu2",2491,1,0,0,1,0,0
"stu2",2587,1,0,1,1,0,0
"stu2",2622,1,1,0,0,0,0
"stu2",2624,1,0,0,0,1,0
"stu2",2630,1,0,0,0,1,0
"stu2",2634,0,0,0,0,1,0
"stu2",2735,1,0,0,1,0,0
"stu2",2739,1,0,1,0,0,0
"stu2",2740,0,0,1,0,0,0
"stu2",2741,1,0,1,0,0,0
"stu2",2743,1,0,0,1,0,0
"stu2",2744,0,0,0,1,0,0
"stu2",2745,1,0,0,1,0,0
"stu2",2748,1,0,0,0,0,0
"stu2",2749,0,0,0,0,0,0
"stu2",2757,1,0,0,0,0,0
"stu2",2761,1,0,1,0,0,0
"stu2",2770,1,0,0,1,0,0
"stu2",2772,1,0,0,1,0,0
"stu2",2778,1,0,0,1,0,0
"stu2",2811,1,1,0,0,0,0
"stu2",2815,1,1,0,0,0,0
"stu2",2816,0,1,0,0,0,0
"stu2",2817,1,1,0,0,0,0
"stu2",2840,1,1,0,0,0,0
"stu2",2851,1,0,0,0,0,0
"stu2",2856,0,0,0,0,0,0
"stu2",2857,1,0,0,0,0,0
"stu2",2858,1,0,0,0,0,0
"stu2",2859,1,0,0,0,0,0
"stu2",2861,1,0,0,0,0,0
"stu2",2872,1,0,0,0,0,0
"stu2",2884,1,0,0,0,0,0
"stu2",2894,1,0,0,0,0,0
"stu2",2898,1,0,0,0,0,0
"stu2",2904,1,0,0,0,0,0
"stu2",2915,1,0,0,0,0,0
"stu2",2923,1,0,0,0,0,0
"stu2",2927,1,0,0,0,0,0
"stu2",2930,1,0,0,0,0,0
"stu2",2936,1,0,0,0,0,0
"stu2",2937,1,0,0,0,0,0
"stu2",2941,1,0,0,0,0,0
"stu2",2943,0,0,0,0,0,0
"stu2",2956,1,0,0,0,0,0
"stu2",2960,1,0,0,0,0,0
"stu2",2983,1,0,0,1,0,0
"stu2",2987,1,0,0,1,0,0
"stu2",2990,1,0,0,1,0,0
"stu2",2991,1,0,0,1,0,0
"stu2",3006,1,0,0,1,0,0
"stu2",3022,1,0,0,1,0,0
"stu2",3049,1,0,0,1,0,0
"stu2",3061,0,0,1,0,0,0
"stu2",3062,1,0,1,0,0,0
"stu2",3063,1,0,1,0,0,0
"stu2",3067,1,0,0,1,0,0
"stu2",3107,1,0,1,0,0,0
"stu2",3108,0,0,1,0,0,0
"stu2",3109,1,0,1,0,0,0
"stu2",3112,1,0,1,0,0,0
"stu2",3120,1,0,1,0,0,0
"stu2",3122,1,0,1,0,0,0
"stu2",3133,1,0,1,0,0,0
"stu2",3137,1,0,1,0,0,0
"stu2",3141,1,1,0,0,0,0
"stu2",3142,1,0,1,0,0,0
"stu2",3167,0,0,1,0,0,0
"stu2",3197,1,0,0,1,0,0
"stu2",3200,1,0,0,1,0,0
"stu2",3202,1,0,0,1,0,0
"stu2",3213,1,0,0,1,0,0
"stu2",3221,1,0,0,0,0,0
"stu2",3225,1,0,0,0,0,0
"stu2",3239,1,0,0,0,0,0
"stu2",3268,1,0,0,0,0,0
"stu2",3270,1,0,0,0,0,0
"stu2",3315,1,0,0,0,0,0
"stu2",3317,1,0,0,0,0,0
"stu2",3318,0,0,0,0,0,0
"stu2",3319,1,0,0,0,0,0
"stu2",3330,1,0,0,0,0,0
"stu2",3340,1,0,0,0,0,0
"stu2",3343,1,0,0,0,0,0
"stu2",3353,1,0,0,0,0,0
"stu2",3358,1,0,0,0,0,0
"stu2",3367,0,0,0,0,0,0
"stu2",3384,1,0,0,0,0,0
"stu2",3387,1,0,0,0,0,0
"stu2",3388,1,0,0,0,0,0
"stu2",3389,1,0,0,0,0,0
"stu2",3390,1,0,0,0,0,0
"stu2",3397,1,0,0,0,0,0
"stu2",3400,0,0,0,0,0,0
"stu2",3401,1,0,0,0,0,0
"stu2",3413,1,0,0,0,0,0
"stu2",3416,1,0,0,0,0,0
"stu2",3435,1,0,0,0,0,0
"stu2",3437,1,0,0,0,0,0
"stu2",3450,1,0,0,0,0,0
"stu2",3459,1,0,0,0,0,0
"stu2",3461,1,0,0,0,0,0
"stu2",3466,1,0,0,0,0,0
"stu2",3472,1,0,0,0,0,0
"stu2",3473,1,0,0,0,0,0
